session_id,user_id,session_start,session_end,session_duration_seconds
SES0000367,U00035,2024-06-19T09:25:44Z,2024-06-19T09:27:16Z,92
SES0000368,U00035,2024-01-06 02:48:01,06/01/2024 03:13,1509
SES0000369,U00035,2023-12-24 18:05:33,24/12/2023 18:11,366
SES0000370,U00035,2023-10-08 10:22:50,2023-10-08T10:44:36Z,1306
SES0000371,U00035,2024-03-02 01:33:50,2024-03-02 01:36:11,141
SES0000372,U00035,22/01/2024 01:32,2024-01-22T01:48:08Z,957
SES0000373,U00035,2023-11-16 09:02:51,2023-11-16 09:03:52,61
SES0000374,U00035,12/04/2024 23:27,12/04/2024 23:30,183
SES0000375,U00035,2023-08-05T09:38:43Z,2023-08-05T09:39:21Z,38
SES0000376,U00035,2023-09-27T01:44:03Z,2023-09-27 01:53:05,542
SES0000377,U00035,05/06/2024 05:48,05/06/2024 06:15,1599
SES0000378,U00035,2024-02-05 22:57:35,2024-02-05 22:58:55,80
SES0000379,U00035,2023-12-20T10:15:21Z,2023-12-20T10:19:05Z,224
SES0000380,U00035,2023-08-31T04:15:16Z,2023-08-31 04:16:51,95
SES0000381,U00035,2024-01-02T02:36:01Z,2024-01-02 02:39:17,196
SES0000382,U00035,2024-02-12T00:12:29Z,2024-02-12 00:33:59,1290
SES0000383,U00035,2024-03-15T06:21:16Z,15/03/2024 06:40,1142
SES0000384,U00035,13/05/2024 03:37,2024-05-13T03:40:09Z,154
SES0000385,U00035,2023-11-10T00:52:19Z,2023-11-10T00:52:19Z,0
SES0000386,U00035,2023-12-22 11:19:37,2023-12-22 11:25:38,
SES0000387,U00035,27/10/2023 05:57,2023-10-27 06:01:56,238
SES0000388,U00035,2024-04-12T04:19:13Z,2024-04-12T04:26:49Z,456
SES0000389,U00035,2023-10-05 09:53:23,2023-10-05 09:57:13,230
SES0000390,U00035,2023-10-03T09:04:14Z,2023-10-03 09:05:15,61
SES0000391,U00035,2023-09-24T15:59:01Z,24/09/2023 16:13,842
SES0000392,U00035,30/12/2023 07:31,2023-12-30 07:35:19,258
SES0000393,U00035,17/06/2024 22:57,17/06/2024 23:11,860
SES0000394,U00035,05/02/2024 15:49,2024-02-05T16:03:27Z,847
SES0000395,U00035,01/08/2023 07:37,2023-08-01T07:44:08Z,374
SES0000396,U00035,03/03/2024 08:22,2024-03-03 08:24:15,121
SES0000397,U00035,10/10/2023 17:37,10/10/2023 17:38,30
SES0000398,U00037,2023-09-06T21:09:01Z,06/09/2023 21:12,224
SES0000399,U00037,03/09/2023 05:44,2023-09-05T12:06:23Z,195701
SES0000400,U00037,2023-09-05T22:53:29Z,2023-09-05 22:57:06,217
SES0000401,U00037,03/09/2023 14:43,2023-09-03T14:44:20Z,64
SES0000402,U00037,2023-09-07 00:18:18,07/09/2023 00:20,131
SES0000403,U00037,2023-09-07 08:58:23,2023-09-07 08:58:59,36
SES0000404,U00037,2023-09-04 23:21:12,04/09/2023 23:21,40
SES0000405,U00037,2023-09-01 02:52:01,2023-09-01T02:53:35Z,94
SES0000406,U00037,2023-09-01T19:36:49Z,2023-09-01 19:46:22,
SES0000407,U00037,03/09/2023 15:25,2023-09-03 15:27:43,160
SES0000408,U00037,2023-09-01 09:39:43,2023-09-01T09:43:26Z,223
SES0000409,U00037,2023-09-02 15:26:51,2023-09-02 15:32:40,349
SES0000410,U00037,2023-09-07T22:05:27Z,07/09/2023 22:05,11
SES0000411,U00037,2023-09-02 12:26:19,2023-09-02T12:44:15Z,1076
SES0000412,U00037,2023-09-05T11:46:35Z,2023-09-05 11:46:35,0
SES0000413,U00037,06/09/2023 10:39,2023-09-06 10:43:01,222
SES0000414,U00037,2023-09-04 12:34:45,04/09/2023 12:37,145
SES0000415,U00037,04/09/2023 19:58,2023-09-04 19:58:30,24
SES0000416,U00037,2023-09-03T17:45:22Z,2023-09-03T17:46:36Z,N/A
SES0000417,U00037,2023-09-01T20:40:30Z,2023-09-01 20:44:08,218
SES0000418,U00038,2024-01-08 03:32:17,09/01/2024 23:16,157423
SES0000419,U00038,2024-02-19 19:08:34,2024-02-19T19:21:01Z,747
SES0000420,U00038,2024-02-28T06:12:47Z,2024-02-28 06:15:02,135
SES0000421,U00038,2024-03-07T05:14:04Z,2024-03-07 05:48:42,2078
SES0000422,U00038,2024-03-01 20:58:53,2024-03-01T21:01:40Z,167
SES0000423,U00038,2024-02-26 00:37:29,26/02/2024 00:40,152
SES0000424,U00038,2024-03-04 21:57:41,2024-03-04T22:03:58Z,377
SES0000425,U00038,2024-02-11T16:50:14Z,2024-02-11 16:50:54,
SES0000426,U00038,2024-03-04T15:07:05Z,2024-03-04T15:07:05Z,0
SES0000427,U00038,2023-12-23T12:37:10Z,2023-12-23T12:38:02Z,N/A
SES0000428,U00038,2024-01-16T18:31:48Z,2024-01-16T18:35:59Z,251
SES0000429,U00038,10/12/2023 05:00,10/12/2023 05:01,51
SES0000430,U00038,14/02/2024 04:35,2024-02-14 04:37:16,107
SES0000431,U00038,2023-12-28 10:14:15,28/12/2023 10:24,618
SES0000432,U00038,2024-01-25 07:40:56,2024-01-25T07:44:41Z,N/A
SES0000433,U00038,14/02/2024 21:28,2024-02-14 21:32:10,248
SES0000434,U00038,16/12/2023 15:45,2023-12-16 15:47:24,112
SES0000435,U00038,24/02/2024 16:55,24/02/2024 16:57,115
SES0000436,U00038,24/02/2024 13:09,24/02/2024 13:10,
SES0000437,U00038,2024-02-16T01:08:30Z,2024-02-16T01:09:31Z,61
SES0000438,U00038,22/02/2024 00:13,2024-02-22T00:14:11Z,18
SES0000439,U00038,16/12/2023 03:06,16/12/2023 03:17,702
SES0000440,U00038,2024-01-17 15:06:52,17/01/2024 15:07,41
SES0000441,U00038,2023-12-31T12:48:24Z,31/12/2023 12:49,59
SES0000442,U00038,09/12/2023 13:50,2023-12-09 13:51:05,57
SES0000443,U00038,2023-12-13T00:46:18Z,2023-12-13T00:48:10Z,112
SES0000444,U00038,2023-12-17 12:25:32,2023-12-17 12:29:44,252
SES0000445,U00038,03/02/2024 22:58,03/02/2024 23:00,111
SES0000446,U00038,2024-02-02 04:31:23,02/02/2024 04:33,125
SES0000447,U00038,13/12/2023 01:04,13/12/2023 01:06,125
SES0000448,U00038,11/02/2024 05:36,11/02/2024 05:36,21
SES0000449,U00038,2024-02-19 13:01:27,2024-02-19 13:04:46,199
SES0000450,U00038,01/02/2024 02:55,01/02/2024 03:02,450
SES0000451,U00038,16/01/2024 15:43,2024-01-16 15:45:23,109
SES0000452,U00038,31/12/2023 18:58,2023-12-31 19:10:49,760
SES0000453,U00038,21/01/2024 11:05,2024-01-21 11:05:41,23
SES0000454,U00038,2023-12-21 17:26:34,2023-12-21 17:26:34,0
SES0000455,U00038,20/01/2024 20:06,20/01/2024 20:07,19
SES0000456,U00038,2023-12-14 05:45:21,2023-12-14 05:46:45,84
SES0000457,U00038,01/01/2024 19:34,2024-01-01T19:37:57Z,194
SES0000458,U00038,19/02/2024 08:45,2024-02-19T08:47:33Z,109
SES0000459,U00038,2023-12-14T06:47:39Z,2023-12-14T06:48:53Z,74
SES0000460,U00038,2024-02-02T21:11:44Z,2024-02-02 21:14:30,166
SES0000461,U00038,2024-01-19T17:14:20Z,19/01/2024 17:14,7
SES0000462,U00038,03/01/2024 14:47,2024-01-03 14:52:24,268
SES0000463,U00038,2024-02-21T22:52:58Z,2024-02-21 22:54:01,63
SES0000464,U00038,30/01/2024 15:05,2024-01-30 15:10:34,298
SES0000465,U00038,2023-12-30T01:40:44Z,30/12/2023 01:47,398
SES0000466,U00038,2024-01-06 01:38:31,06/01/2024 01:39,80
SES0000467,U00038,2024-02-25 01:12:34,25/02/2024 01:23,671
SES0000468,U00038,23/01/2024 23:05,2024-01-23T23:29:56Z,1448
SES0000469,U00038,2023-12-22 15:50:04,2023-12-22 15:50:47,43
SES0000470,U00038,2024-01-19 02:18:48,19/01/2024 02:22,202
SES0000471,U00038,26/01/2024 00:36,26/01/2024 00:41,N/A
SES0000472,U00038,01/03/2024 16:38,2024-03-01T16:42:40Z,232
SES0000473,U00038,13/02/2024 23:10,13/02/2024 23:13,N/A
SES0000474,U00038,2024-01-01 20:53:00,2024-01-01 20:54:13,73
SES0000475,U00038,2024-01-25T20:13:16Z,2024-01-25T20:15:18Z,122
SES0000476,U00038,12/12/2023 06:41,2023-12-12 06:53:12,710
SES0000477,U00038,2023-12-29 03:07:35,2023-12-29T03:10:23Z,168
SES0000478,U00038,2024-01-26T21:03:41Z,26/01/2024 21:08,
SES0000479,U00038,2024-02-17T16:11:13Z,2024-02-17 16:11:47,34
SES0000480,U00038,2024-01-19 13:22:36,2024-01-21 20:39:59,199043
SES0000481,U00038,01/01/2024 19:08,01/01/2024 19:13,251
SES0000482,U00038,2024-01-17T23:09:04Z,2024-01-17 23:13:50,286
SES0000483,U00038,2023-12-19T03:28:22Z,2023-12-19T03:30:59Z,157
SES0000484,U00038,2024-02-28T10:10:46Z,2024-02-28T10:13:33Z,167
SES0000485,U00038,19/01/2024 11:33,2024-01-19 11:42:15,508
SES0000486,U00038,2023-12-21 09:14:02,2023-12-21 09:14:57,55
SES0000487,U00038,2024-02-16 18:27:42,16/02/2024 18:31,207
SES0000488,U00038,2024-02-06 19:11:33,2024-02-06 19:15:38,245
SES0000489,U00038,06/03/2024 07:33,2024-03-06 07:34:28,31
SES0000490,U00038,2024-02-27T06:22:33Z,27/02/2024 06:45,1351
SES0000491,U00038,2023-12-15T05:37:45Z,15/12/2023 05:42,269
SES0000492,U00038,14/12/2023 14:42,2023-12-14T14:43:21Z,68
SES0000493,U00038,2023-12-16T11:30:16Z,2023-12-16T11:37:34Z,438
SES0000494,U00038,30/01/2024 02:05,2024-01-30T02:06:21Z,60
SES0000495,U00038,22/02/2024 05:59,2024-02-22 06:04:19,N/A
SES0000496,U00038,28/12/2023 13:08,2023-12-28 13:09:59,116
SES0000497,U00038,15/01/2024 07:13,2024-01-15T07:15:48Z,120
SES0000498,U00039,14/08/2023 02:13,14/08/2023 02:15,145
SES0000499,U00039,16/08/2023 04:22,2023-08-16T04:22:15Z,0
SES0000500,U00039,27/09/2023 09:36,27/09/2023 09:43,417
SES0000501,U00039,23/07/2023 08:11,2023-07-23 08:18:07,405
SES0000502,U00039,2023-07-26 22:53:33,26/07/2023 22:54,52
SES0000503,U00039,2023-09-30 16:05:42,2023-10-02T09:56:46Z,150664
SES0000504,U00039,2023-08-10 23:05:13,2023-08-10 23:11:07,354
SES0000505,U00039,2023-09-28T09:52:31Z,28/09/2023 10:03,654
SES0000506,U00039,2023-09-23 11:57:17,2023-09-23T11:58:01Z,44
SES0000507,U00039,2023-08-28 04:17:56,28/08/2023 04:29,667
SES0000508,U00039,2023-08-14 16:25:02,14/08/2023 16:25,42
SES0000509,U00039,2023-08-01 20:51:17,2023-08-01T20:51:57Z,40
SES0000510,U00039,2023-08-13T06:00:25Z,2023-08-13T06:02:51Z,
SES0000511,U00039,2023-07-17 09:13:27,17/07/2023 09:14,81
SES0000512,U00039,2023-10-09 11:35:37,09/10/2023 12:05,1813
SES0000513,U00039,31/07/2023 13:33,31/07/2023 13:38,342
SES0000514,U00039,09/08/2023 17:44,2023-08-09 17:46:56,168
SES0000515,U00039,2023-08-31T20:30:26Z,31/08/2023 20:34,262
SES0000516,U00039,2023-09-27T09:09:43Z,27/09/2023 09:34,1489
SES0000517,U00039,2023-07-28T10:54:04Z,2023-07-28T10:54:19Z,N/A
SES0000518,U00039,2023-08-18T13:52:36Z,2023-08-18 14:08:02,926
SES0000519,U00039,2023-07-22T13:53:14Z,2023-07-22 14:02:14,540
SES0000520,U00039,14/09/2023 19:23,14/09/2023 19:28,291
SES0000521,U00039,2023-09-30 18:42:18,2023-09-30 18:43:49,
SES0000522,U00039,2023-07-25T23:07:06Z,2023-07-25 23:09:20,134
SES0000523,U00039,27/07/2023 17:01,27/07/2023 17:08,N/A
SES0000524,U00039,2023-09-30T23:52:39Z,30/09/2023 23:52,14
SES0000525,U00039,29/09/2023 15:14,29/09/2023 15:17,130
SES0000526,U00039,2023-08-30T04:41:41Z,2023-08-30T04:43:12Z,91
SES0000527,U00039,2023-09-11T14:45:35Z,2023-09-11 15:13:44,1689
SES0000528,U00040,2024-05-26 03:49:46,26/05/2024 03:52,193
SES0000529,U00040,2024-06-21 06:31:24,2024-06-21 06:34:26,182
SES0000530,U00040,2024-04-03 15:21:58,2024-04-03 15:26:37,279
SES0000531,U00041,2023-01-07 08:06:50,2023-01-07T08:10:33Z,223
SES0000532,U00041,2023-01-13 13:17:32,2023-01-13 13:20:12,160
SES0000533,U00041,2023-01-12 22:16:21,2023-01-12 22:16:48,27
SES0000534,U00041,2023-01-12T12:26:08Z,2023-01-12T12:29:14Z,186
SES0000535,U00041,2023-01-09 19:16:27,2023-01-09 19:19:54,207
SES0000536,U00041,2023-01-10T20:05:41Z,2023-01-10 20:06:04,23
SES0000537,U00041,2023-01-09 07:38:07,2023-01-09 07:38:07,0
SES0000538,U00041,09/01/2023 15:30,2023-01-09T15:30:53Z,43
SES0000539,U00041,2023-01-07T09:32:04Z,2023-01-07 09:33:09,65
SES0000540,U00041,2023-01-13T06:27:51Z,2023-01-13 06:28:01,10
SES0000541,U00042,2023-07-04 04:52:39,2023-07-04 04:53:48,69
SES0000542,U00042,2023-08-29T22:21:39Z,2023-08-29T22:22:17Z,38
SES0000543,U00042,2023-07-05T05:56:30Z,2023-07-05 06:04:43,493
SES0000544,U00042,20/09/2023 19:53,20/09/2023 20:00,413
SES0000545,U00042,2023-08-16 17:55:39,16/08/2023 17:56,N/A
SES0000546,U00043,2024-03-04T22:46:13Z,2024-03-04 22:47:28,75
SES0000547,U00043,2024-04-29T07:59:38Z,2024-04-29T08:00:00Z,22
SES0000548,U00044,2024-05-03 08:17:19,2024-05-03T08:17:57Z,38
SES0000549,U00044,2024-04-05 05:30:12,2024-04-05 05:31:37,85
SES0000550,U00044,2024-04-21T23:47:37Z,2024-04-21T23:48:53Z,76
SES0000551,U00045,04/12/2023 00:19,04/12/2023 00:21,136
SES0000552,U00047,2024-06-13T14:40:32Z,2024-06-13 14:42:03,91
SES0000553,U00047,12/06/2024 03:42,2024-06-12 03:42:40,36
SES0000554,U00048,2024-01-30T08:09:43Z,2024-01-30 08:10:43,60
SES0000555,U00048,2024-01-16T09:07:30Z,2024-01-16 09:07:30,0
SES0000556,U00048,2024-01-01 01:00:15,2024-01-01 01:01:37,82
SES0000557,U00048,2023-12-21 05:44:41,21/12/2023 05:48,229
SES0000558,U00048,2023-12-16 14:44:01,2023-12-16 14:46:13,132
SES0000559,U00048,2023-11-23 13:10:28,2023-11-23 13:18:32,484
SES0000560,U00048,2024-01-15 00:37:47,2024-01-15T00:41:57Z,250
SES0000561,U00048,2023-12-22T11:57:25Z,2023-12-24 22:29:53,210748
SES0000562,U00048,2023-12-11T18:53:32Z,2023-12-11 18:54:24,52
SES0000563,U00048,2023-11-30 12:20:18,30/11/2023 12:20,40
SES0000564,U00050,2023-11-26T13:21:10Z,26/11/2023 13:23,113
SES0000565,U00050,29/11/2023 01:32,2023-11-29 01:32:44,43
SES0000566,U00052,17/06/2024 13:58,17/06/2024 14:03,314
SES0000567,U00052,2024-06-03T10:02:58Z,2024-06-03 10:11:54,536
SES0000568,U00052,05/06/2024 14:19,2024-06-05T14:22:01Z,136
SES0000569,U00052,2024-05-26 01:30:29,26/05/2024 01:31,89
SES0000570,U00052,2024-06-19T13:29:21Z,2024-06-19 13:31:25,124
SES0000571,U00052,2024-06-05 01:18:26,2024-06-05T01:18:59Z,33
SES0000572,U00052,2024-05-31T10:23:53Z,2024-05-31T10:24:13Z,20
SES0000573,U00052,14/06/2024 07:44,2024-06-14T07:45:17Z,76
SES0000574,U00052,2024-06-11T00:39:31Z,11/06/2024 00:40,69
SES0000575,U00052,2024-05-26 17:23:00,26/05/2024 17:26,220
SES0000576,U00053,2023-05-11T21:26:01Z,2023-05-11 21:26:42,41
SES0000577,U00053,2023-10-02 13:58:23,2023-10-02T14:00:23Z,120
SES0000578,U00053,14/09/2023 18:38,2023-09-14 18:40:30,91
SES0000579,U00053,20/06/2023 00:55,20/06/2023 00:57,N/A
SES0000580,U00053,2024-04-21T17:50:20Z,2024-04-21 17:52:55,
SES0000580,U00053,2024-04-21T17:50:20Z,2024-04-21 17:52:55,
SES0000581,U00056,2024-03-16T00:02:22Z,2024-03-16 00:07:56,334
SES0000582,U00056,2024-04-13 08:50:59,2024-04-13 08:52:14,75
SES0000583,U00056,2024-04-23 05:39:34,2024-04-23 05:44:16,282
SES0000584,U00056,2024-05-05 02:02:39,2024-05-05 02:03:29,50
SES0000585,U00056,2024-04-27T04:58:20Z,27/04/2024 05:01,200
SES0000586,U00056,2024-04-24 01:30:49,24/04/2024 01:32,117
SES0000587,U00056,26/06/2024 05:40,2024-06-26 05:43:16,195
SES0000588,U00056,10/05/2024 23:23,10/05/2024 23:36,784
SES0000589,U00056,06/04/2024 14:57,06/04/2024 14:59,103
SES0000590,U00056,2024-03-27T10:23:25Z,27/03/2024 10:23,16
SES0000591,U00056,06/04/2024 22:10,2024-04-06T22:11:46Z,68
SES0000592,U00056,07/05/2024 16:57,2024-05-07 17:02:05,249
SES0000593,U00056,2024-06-26T23:05:20Z,26/06/2024 23:08,174
SES0000594,U00056,10/06/2024 21:31,2024-06-10 21:32:08,31
SES0000595,U00056,21/06/2024 05:26,2024-06-21T05:36:05Z,551
SES0000596,U00056,2024-05-29 08:03:29,29/05/2024 08:04,43
SES0000597,U00056,2024-06-24T19:27:09Z,2024-06-24 19:29:14,125
SES0000598,U00056,2024-05-26 15:20:51,2024-05-26T15:25:54Z,303
SES0000599,U00056,2024-06-04 16:37:53,04/06/2024 16:38,48
SES0000600,U00056,08/04/2024 05:49,2024-04-08T06:19:54Z,1802
SES0000601,U00056,2024-03-10 17:00:27,10/03/2024 17:03,169
SES0000602,U00056,23/05/2024 07:53,2024-05-23T08:04:03Z,621
SES0000603,U00056,2024-04-29T23:26:22Z,30/04/2024 00:05,2371
SES0000604,U00056,2024-05-12T21:21:32Z,2024-05-12T21:26:16Z,284
SES0000605,U00056,2024-06-29T07:13:12Z,2024-06-29 07:16:49,217
SES0000606,U00056,2024-03-28 07:52:44,2024-03-28T07:53:32Z,48
SES0000607,U00056,25/05/2024 14:43,2024-05-25 14:45:34,109
SES0000608,U00056,2024-03-28T13:00:23Z,2024-03-28 13:01:05,42
SES0000609,U00056,2024-06-25 05:36:38,25/06/2024 05:42,323
SES0000610,U00056,2024-04-28 19:07:52,28/04/2024 19:09,107
SES0000611,U00057,2023-05-04T09:28:35Z,2023-05-04 09:32:23,228
SES0000612,U00057,2023-02-19T15:50:27Z,2023-02-19T15:51:13Z,
SES0000613,U00058,2023-09-01 07:15:25,2023-09-01T07:16:03Z,38
SES0000614,U00058,2023-09-07 19:38:32,2023-09-07T19:46:29Z,477
SES0000615,U00058,2023-09-01 21:04:28,01/09/2023 21:21,1039
SES0000616,U00058,2023-09-07 02:12:06,07/09/2023 02:13,85
SES0000617,U00058,2023-09-01T17:52:45Z,2023-09-01 17:58:59,374
SES0000618,U00059,2024-02-08T09:50:40Z,2024-02-08T09:51:07Z,27
SES0000619,U00059,2024-03-28T02:04:52Z,2024-03-28 02:06:16,84
SES0000620,U00061,2024-03-12T17:20:15Z,2024-03-12 17:21:46,91
SES0000621,U00061,2024-02-03T16:33:31Z,2024-02-03 16:35:45,134
SES0000622,U00061,2023-12-27 09:05:05,2023-12-27T09:59:35Z,3270
SES0000623,U00061,23/01/2024 14:02,23/01/2024 14:02,23
SES0000624,U00061,2024-04-29T07:00:58Z,2024-04-29 07:01:38,40
SES0000625,U00061,2024-01-25 10:42:33,2024-01-25T10:42:53Z,20
SES0000626,U00061,2024-02-15T11:28:48Z,2024-02-15T11:29:17Z,29
SES0000627,U00061,2024-03-09T03:29:53Z,2024-03-09T03:30:49Z,56
SES0000628,U00061,06/03/2024 02:20,2024-03-06T02:21:49Z,76
SES0000629,U00061,2024-05-07 01:35:50,07/05/2024 01:37,107
SES0000630,U00061,13/03/2024 22:00,13/03/2024 22:05,346
SES0000631,U00061,16/11/2023 00:39,2023-11-16 00:41:35,128
SES0000632,U00061,2024-04-21T21:14:29Z,2024-04-21T21:15:41Z,72
SES0000633,U00061,05/02/2024 10:13,05/02/2024 10:13,0
SES0000634,U00061,2024-02-24 03:33:04,2024-02-24T03:37:41Z,277
SES0000635,U00061,2023-12-08T07:47:46Z,2023-12-08 07:48:12,26
SES0000636,U00061,2023-12-08T04:28:47Z,08/12/2023 04:29,42
SES0000637,U00061,10/02/2024 11:13,2024-02-10 11:14:38,97
SES0000638,U00061,2023-11-11 06:00:22,2023-11-11T06:05:22Z,300
SES0000639,U00061,2023-12-03 10:05:17,03/12/2023 10:05,0
SES0000640,U00062,12/05/2024 03:18,2024-05-12 03:19:20,N/A
SES0000641,U00062,2024-06-29T02:16:29Z,2024-06-29 02:24:56,N/A
SES0000642,U00062,2024-04-30T20:03:56Z,30/04/2024 20:04,27
SES0000643,U00062,2024-05-29T23:37:25Z,2024-05-29 23:38:48,83
SES0000644,U00062,2024-05-23 11:59:18,2024-05-23T12:00:13Z,55
SES0000645,U00062,01/05/2024 12:50,2024-05-01 12:51:13,22
SES0000646,U00062,2024-05-31 10:24:01,31/05/2024 10:26,140
SES0000647,U00062,2024-06-21T04:57:33Z,2024-06-21T05:00:33Z,180
SES0000648,U00062,10/06/2024 04:04,13/06/2024 15:21,299869
SES0000649,U00062,14/06/2024 20:44,2024-06-14 20:54:55,623
SES0000650,U00062,2024-06-22T21:58:24Z,22/06/2024 22:01,171
SES0000651,U00062,29/04/2024 10:25,29/04/2024 10:26,58
SES0000652,U00062,2024-06-03 01:05:09,03/06/2024 01:07,131
SES0000653,U00062,2024-06-21 09:13:04,2024-06-21T09:13:21Z,17
SES0000654,U00062,25/05/2024 05:16,25/05/2024 05:16,15
SES0000655,U00062,2024-05-24 03:38:18,2024-05-24T03:38:42Z,24
SES0000656,U00062,2024-05-25T09:04:14Z,2024-05-25 09:08:12,238
SES0000657,U00062,2024-05-01 02:21:18,01/05/2024 02:22,63
SES0000658,U00062,2024-06-25 06:55:22,25/06/2024 06:55,26
SES0000659,U00062,14/05/2024 21:43,2024-05-14 21:55:16,716
SES0000660,U00062,2024-05-21 05:17:14,2024-05-21 05:23:02,348
SES0000661,U00062,2024-05-29 06:41:01,2024-05-29T08:18:54Z,
SES0000662,U00062,2024-06-09 05:49:03,09/06/2024 05:49,14
SES0000663,U00062,2024-05-26T16:32:36Z,2024-05-26 16:33:06,30
SES0000664,U00062,2024-06-24 07:35:33,24/06/2024 07:36,48
SES0000665,U00062,19/05/2024 11:38,2024-05-19 11:39:34,53
SES0000666,U00062,2024-05-15T22:57:24Z,2024-05-15 22:58:07,43
SES0000667,U00062,2024-05-18 13:10:18,2024-05-18T13:12:04Z,106
SES0000668,U00062,30/04/2024 02:30,30/04/2024 02:31,31
SES0000669,U00062,2024-05-25 06:14:54,2024-05-25T06:18:44Z,230
SES0000670,U00063,2023-07-30 22:10:18,2023-07-30T22:11:25Z,67
SES0000671,U00063,2023-08-04 09:01:03,04/08/2023 09:01,36
SES0000672,U00063,2023-08-09T02:13:21Z,09/08/2023 02:14,N/A
SES0000673,U00063,10/08/2023 02:58,10/08/2023 02:59,29
SES0000674,U00063,13/08/2023 10:10,2023-08-13 10:15:15,287
SES0000675,U00063,2023-07-30T01:39:38Z,2023-07-30 01:44:13,275
SES0000676,U00063,2023-07-26T21:45:30Z,26/07/2023 21:46,58
SES0000677,U00063,2023-07-25 04:00:32,2023-07-25 04:01:10,38
SES0000678,U00063,2023-08-16T14:34:26Z,2023-08-16T14:35:10Z,44
SES0000679,U00063,2023-08-06 19:26:51,2023-08-06T19:30:50Z,239
SES0000680,U00063,2023-08-08T03:00:15Z,2023-08-08T03:08:26Z,491
SES0000681,U00063,2023-07-31T05:01:05Z,2023-07-31T05:34:04Z,1979
SES0000682,U00063,2023-08-17T09:06:39Z,2023-08-17T09:14:35Z,476
SES0000683,U00063,2023-08-05T12:25:21Z,2023-08-05 12:25:34,13
SES0000684,U00063,2023-08-09T13:05:32Z,09/08/2023 13:19,833
SES0000685,U00063,12/08/2023 01:47,2023-08-12 01:48:13,70
SES0000686,U00063,2023-07-31 00:21:16,31/07/2023 00:21,3
SES0000687,U00063,10/08/2023 17:45,2023-08-10T17:49:39Z,249
SES0000688,U00063,14/08/2023 10:08,2023-08-14T10:10:48Z,157
SES0000689,U00063,2023-08-10T20:17:40Z,10/08/2023 20:17,0
SES0000690,U00063,08/08/2023 20:58,2023-08-08 20:58:24,5
SES0000691,U00063,2023-08-14T17:09:14Z,14/08/2023 17:22,777
SES0000692,U00063,2023-07-30 17:20:39,2023-07-30 17:20:57,18
SES0000693,U00063,2023-07-31T03:40:06Z,2023-07-31T03:45:48Z,342
SES0000694,U00063,2023-07-24 07:17:04,24/07/2023 07:18,75
SES0000695,U00063,2023-07-29T15:24:11Z,2023-07-29T15:31:18Z,427
SES0000696,U00063,2023-08-18 17:08:41,2023-08-18 17:09:32,51
SES0000697,U00063,2023-08-02T08:56:25Z,02/08/2023 08:58,97
SES0000698,U00063,2023-08-08 08:55:52,2023-08-08T08:58:05Z,133
SES0000699,U00063,2023-07-30 19:50:23,2023-07-30 19:50:23,0
SES0000700,U00064,2023-11-17T13:45:08Z,2023-11-17T13:49:34Z,266
SES0000701,U00064,2023-11-14T20:12:15Z,14/11/2023 20:14,
SES0000702,U00064,2023-11-11T22:37:49Z,2023-11-11 22:40:52,183
SES0000703,U00064,2023-11-07T18:14:57Z,2023-11-07 18:20:56,359
SES0000704,U00064,2023-11-14T01:59:15Z,2023-11-14T01:59:59Z,44
SES0000705,U00065,2023-03-04T19:50:37Z,2023-03-04T19:53:19Z,162
SES0000706,U00065,02/03/2023 11:14,02/03/2023 11:15,43
SES0000707,U00065,2023-04-05T09:01:35Z,2023-04-05T09:10:01Z,506
SES0000708,U00065,2023-03-09 00:04:20,2023-03-09 00:05:00,40
SES0000709,U00065,03/03/2023 02:00,03/03/2023 02:04,192
SES0000710,U00065,2023-03-09T16:17:41Z,2023-03-09 16:19:49,128
SES0000711,U00065,2023-03-14 00:38:05,14/03/2023 00:42,255
SES0000712,U00065,2023-05-06 03:08:30,2023-05-06 03:08:33,3
SES0000713,U00065,2023-04-23T05:17:02Z,2023-04-23 05:22:47,345
SES0000714,U00065,2023-05-02 11:13:18,02/05/2023 11:14,51
SES0000715,U00065,20/04/2023 01:41,20/04/2023 01:42,70
SES0000716,U00065,2023-04-10T16:38:56Z,2023-04-10T16:45:12Z,376
SES0000717,U00065,2023-04-25 14:24:44,25/04/2023 14:32,461
SES0000718,U00065,25/05/2023 21:47,25/05/2023 21:54,445
SES0000719,U00065,2023-04-09 12:44:45,2023-04-09 12:47:55,190
SES0000720,U00065,14/05/2023 13:47,14/05/2023 13:49,154
SES0000721,U00065,2023-04-25T12:41:16Z,2023-04-25T12:44:46Z,210
SES0000722,U00065,2023-03-04 22:40:34,2023-03-04 22:41:41,67
SES0000723,U00065,2023-05-16 00:58:14,2023-05-18T18:03:42Z,234328
SES0000724,U00065,2023-05-19 18:51:52,19/05/2023 18:52,23
SES0000725,U00066,29/02/2024 15:05,2024-02-29 15:07:03,79
SES0000726,U00066,24/02/2024 01:16,2024-02-24 01:18:49,130
SES0000727,U00067,2023-10-05T22:23:26Z,2023-10-05T22:23:50Z,24
SES0000728,U00067,2023-10-05T10:12:30Z,2023-10-05T11:26:36Z,4446
SES0000729,U00067,05/10/2023 18:16,05/10/2023 18:17,41
SES0000730,U00068,2023-08-16 13:59:31,2023-08-16 14:02:09,N/A
SES0000731,U00068,2023-08-15T10:00:25Z,2023-08-15 10:01:27,62
